timestamp_ms,t_s,z_m,wake_label
1634605536803,16.6,-0.043,0
1634605537003,16.8,-0.033,0
1634605537203,17.0,-0.013,0
1634605537403,17.2,0.009,0
1634605537603,17.4,0.022,0
1634605537803,17.6,0.025,0
1634605538003,17.8,0.019,0
1634605538203,18.0,0.009,0
1634605538403,18.2,-0.002,0
1634605538603,18.4,-0.01,0
1634605538803,18.6,-0.012,0
1634605539003,18.8,-0.008,0
1634605539203,19.0,0.001,0
1634605539403,19.2,0.007,0
1634605539603,19.4,0.005,0
1634605539803,19.6,-0.006,0
1634605540003,19.8,-0.017,0
1634605540203,20.0,-0.023,0
1634605540403,20.2,-0.02,0
1634605540603,20.4,-0.01,0
1634605540803,20.6,0.004,0
1634605541003,20.8,0.017,0
1634605541203,21.0,0.025,0
1634605541403,21.2,0.023,0
1634605541603,21.4,0.011,0
1634605541803,21.6,-0.005,0
1634605542003,21.8,-0.015,0
1634605542203,22.0,-0.015,0
1634605542403,22.2,-0.004,0
1634605542603,22.4,0.009,0
1634605542803,22.6,0.014,0
1634605543003,22.8,0.008,0
1634605543203,23.0,-0.003,0
1634605543403,23.2,-0.012,0
1634605543603,23.4,-0.015,0
1634605543803,23.6,-0.011,0
1634605544003,23.8,-0.005,0
1634605544203,24.0,-0.0,0
1634605544403,24.2,0.002,0
1634605544603,24.4,-0.001,0
1634605544803,24.6,-0.007,0
1634605545003,24.8,-0.013,0
1634605545203,25.0,-0.014,1
1634605545403,25.2,-0.006,1
1634605545603,25.4,0.012,1
1634605545803,25.6,0.031,1
1634605546003,25.8,0.043,1
1634605546203,26.0,0.042,1
1634605546403,26.2,0.03,1
1634605546603,26.4,0.016,1
1634605546803,26.6,0.008,1
1634605547003,26.8,0.011,1
1634605547203,27.0,0.02,1
1634605547403,27.2,0.025,1
1634605547603,27.4,0.018,1
1634605547803,27.6,0.0,1
1634605548003,27.8,-0.017,1
1634605548203,28.0,-0.021,1
1634605548403,28.2,-0.008,1
1634605548603,28.4,0.015,1
1634605548803,28.6,0.035,1
1634605549003,28.8,0.038,1
1634605549203,29.0,0.023,1
1634605549403,29.2,0.001,1
1634605549603,29.4,-0.015,1
1634605549803,29.6,-0.018,1
1634605550003,29.8,-0.009,1
1634605550203,30.0,0.003,1
1634605550403,30.2,0.009,1
1634605550603,30.4,0.007,1
1634605550803,30.6,-0.003,1
1634605551003,30.8,-0.012,1
1634605551203,31.0,-0.015,1
1634605551403,31.2,-0.008,1
1634605551603,31.4,0.005,1
1634605551803,31.6,0.016,1
1634605552003,31.8,0.017,1
1634605552203,32.0,0.005,1
1634605552403,32.2,-0.013,1
1634605552603,32.4,-0.027,1
1634605552803,32.6,-0.029,1
1634605553003,32.8,-0.021,1
1634605553203,33.0,-0.009,1
1634605553403,33.2,-0.004,1
1634605553603,33.4,-0.008,1
1634605553803,33.6,-0.012,1
1634605554003,33.8,-0.01,1
1634605554203,34.0,0.004,1
1634605554403,34.2,0.019,1
1634605554603,34.4,0.025,1
1634605554803,34.6,0.015,1
1634605555003,34.8,-0.004,1
1634605555203,35.0,-0.017,1
1634605555403,35.2,-0.013,1
1634605555603,35.4,0.004,1
1634605555803,35.6,0.02,1
1634605556003,35.8,0.022,1
1634605556203,36.0,0.008,1
1634605556403,36.2,-0.011,1
1634605556603,36.4,-0.02,1
1634605556803,36.6,-0.014,1
1634605557003,36.8,0.001,1
1634605557203,37.0,0.012,1
1634605557403,37.2,0.011,1
1634605557603,37.4,-0.002,1
1634605557803,37.6,-0.019,1
1634605558003,37.8,-0.029,1
1634605558203,38.0,-0.027,1
1634605558403,38.2,-0.016,1
1634605558603,38.4,-0.003,1
1634605558803,38.6,0.003,1
1634605559003,38.8,0.004,1
1634605559203,39.0,0.003,1
1634605559403,39.2,0.006,1
1634605559603,39.4,0.012,1
1634605559803,39.6,0.015,1
1634605560003,39.8,0.012,1
1634605560203,40.0,0.004,1
1634605560403,40.2,-0.001,1
1634605560603,40.4,0.001,1
1634605560803,40.6,0.008,1
1634605561003,40.8,0.01,1
1634605561203,41.0,0.003,1
1634605561403,41.2,-0.009,1
1634605561603,41.4,-0.016,1
1634605561803,41.6,-0.01,1
1634605562003,41.8,0.006,1
1634605562203,42.0,0.019,1
1634605562403,42.2,0.02,1
1634605562603,42.4,0.006,1
1634605562803,42.6,-0.012,1
1634605563003,42.8,-0.023,1
1634605563203,43.0,-0.021,1
1634605563403,43.2,-0.013,1
1634605563603,43.4,-0.008,1
1634605563803,43.6,-0.012,1
1634605564003,43.8,-0.023,1
1634605564203,44.0,-0.032,1
1634605564403,44.2,-0.03,1
1634605564603,44.4,-0.02,1
1634605564803,44.6,-0.01,1
1634605565003,44.8,-0.009,1
1634605565203,45.0,-0.019,1
1634605565403,45.2,-0.028,1
1634605565603,45.4,-0.028,1
1634605565803,45.6,-0.017,1
1634605566003,45.8,-0.004,1
1634605566203,46.0,0.001,1
1634605566403,46.2,-0.004,1
1634605566603,46.4,-0.009,1
1634605566803,46.6,-0.003,1
1634605567003,46.8,0.015,1
1634605567203,47.0,0.035,1
1634605567403,47.2,0.043,1
1634605567603,47.4,0.035,1
1634605567803,47.6,0.02,1
1634605568003,47.8,0.011,1
1634605568203,48.0,0.016,1
1634605568403,48.2,0.03,1
1634605568603,48.4,0.04,1
1634605568803,48.6,0.036,1
1634605569003,48.8,0.02,1
1634605569203,49.0,0.003,1
1634605569403,49.2,-0.006,1
1634605569603,49.4,-0.005,1
1634605569803,49.6,-0.002,1
1634605570003,49.8,-0.004,1
1634605570203,50.0,-0.01,1
1634605570403,50.2,-0.012,1
1634605570603,50.4,-0.007,1
1634605570803,50.6,0.001,1
1634605571003,50.8,0.005,1
1634605571203,51.0,0.001,1
1634605571403,51.2,-0.006,1
1634605571603,51.4,-0.01,1
1634605571803,51.6,-0.008,1
1634605572003,51.8,-0.005,1
1634605572203,52.0,-0.005,1
1634605572403,52.2,-0.006,1
1634605572603,52.4,-0.001,1
1634605572803,52.6,0.014,1
1634605573003,52.8,0.034,1
1634605573203,53.0,0.045,1
1634605573403,53.2,0.04,1
1634605573603,53.4,0.024,1
1634605573803,53.6,0.008,1
1634605574003,53.8,-0.0,1
1634605574203,54.0,-0.003,1
1634605574403,54.2,-0.006,1
1634605574603,54.4,-0.013,1
1634605574803,54.6,-0.02,1
1634605575003,54.8,-0.023,1
1634605575203,55.0,-0.023,1
1634605575403,55.2,-0.021,1
1634605575603,55.4,-0.021,1
1634605575803,55.6,-0.02,1
1634605576003,55.8,-0.013,1
1634605576203,56.0,-0.003,1
1634605576403,56.2,0.008,1
1634605576603,56.4,0.012,1
1634605576803,56.6,0.01,1
1634605577003,56.8,0.003,1
1634605577203,57.0,-0.004,1
1634605577403,57.2,-0.007,1
1634605577603,57.4,-0.004,1
1634605577803,57.6,0.006,1
1634605578003,57.8,0.018,1
1634605578203,58.0,0.029,1
1634605578403,58.2,0.03,1
1634605578603,58.4,0.022,1
1634605578803,58.6,0.008,1
1634605579003,58.8,-0.001,1
1634605579203,59.0,-0.003,1
1634605579403,59.2,0.0,1
1634605579603,59.4,0.001,1
1634605579803,59.6,-0.003,1
1634605580003,59.8,-0.01,1
1634605580203,60.0,-0.014,1
1634605580403,60.2,-0.012,1
1634605580603,60.4,-0.007,1
1634605580803,60.6,0.0,1
1634605581003,60.8,0.007,1
1634605581203,61.0,0.015,1
1634605581403,61.2,0.02,1
1634605581603,61.4,0.02,1
1634605581803,61.6,0.014,1
1634605582003,61.8,0.004,1
1634605582203,62.0,-0.005,1
1634605582403,62.2,-0.009,1
1634605582603,62.4,-0.011,1
1634605582803,62.6,-0.013,1
1634605583003,62.8,-0.015,1
1634605583203,63.0,-0.013,1
1634605583403,63.2,-0.005,1
1634605583603,63.4,0.008,1
1634605583803,63.6,0.02,1
1634605584003,63.8,0.024,1
1634605584203,64.0,0.017,1
1634605584403,64.2,0.002,1
1634605584603,64.4,-0.013,1
1634605584803,64.6,-0.021,1
1634605585003,64.8,-0.019,1
1634605585203,65.0,-0.01,1
1634605585403,65.2,-0.0,1
1634605585603,65.4,0.004,1
1634605585803,65.6,0.001,0
1634605586003,65.8,-0.007,0
1634605586203,66.0,-0.014,0
1634605586403,66.2,-0.015,0
1634605586603,66.4,-0.015,0
1634605586803,66.6,-0.016,0
1634605587003,66.8,-0.02,0
1634605587203,67.0,-0.024,0
1634605587403,67.2,-0.026,0
1634605587603,67.4,-0.026,0
1634605587803,67.6,-0.027,0
1634605588003,67.8,-0.032,0
1634605588203,68.0,-0.036,0
1634605588403,68.2,-0.034,0
1634605588603,68.4,-0.024,0
1634605588803,68.6,-0.01,0
1634605589003,68.8,0.003,0
1634605589203,69.0,0.012,0
1634605589403,69.2,0.018,0
1634605589603,69.4,0.022,0
1634605589803,69.6,0.02,0
1634605590003,69.8,0.01,0
1634605590203,70.0,-0.003,0
1634605590403,70.2,-0.014,0
1634605590603,70.4,-0.017,0
1634605590803,70.6,-0.009,0
1634605591003,70.8,0.003,0
1634605591203,71.0,0.015,0
1634605591403,71.2,0.024,0
1634605591603,71.4,0.029,0
1634605591803,71.6,0.03,0
1634605592003,71.8,0.029,0
1634605592203,72.0,0.027,0
1634605592403,72.2,0.023,0
1634605592603,72.4,0.019,0
1634605592803,72.6,0.015,0
1634605593003,72.8,0.01,0
1634605593203,73.0,0.004,0
1634605593403,73.2,0.002,0
1634605593603,73.4,0.003,0
1634605593803,73.6,0.006,0
1634605594003,73.8,0.007,0
1634605594203,74.0,0.003,0
1634605594403,74.2,-0.001,0
1634605594603,74.4,-0.004,0
1634605594803,74.6,-0.007,0
1634605595003,74.8,-0.011,0
1634605595203,75.0,-0.017,0
1634605595403,75.2,-0.022,0
1634605595603,75.4,-0.02,0
1634605595803,75.6,-0.012,0
1634605596003,75.8,-0.003,0
1634605596203,76.0,0.001,0
1634605596403,76.2,-0.001,0
1634605596603,76.4,-0.002,0
1634605596803,76.6,0.001,0
1634605597003,76.8,0.009,0
1634605597203,77.0,0.017,0
1634605597403,77.2,0.022,0
1634605597603,77.4,0.025,0
1634605597803,77.6,0.026,0
1634605598003,77.8,0.025,0
1634605598203,78.0,0.02,0
1634605598403,78.2,0.013,0
1634605598603,78.4,0.005,0
1634605598803,78.6,-0.001,0
1634605599003,78.8,-0.002,0
1634605599203,79.0,-0.001,0
1634605599403,79.2,-0.001,0
1634605599603,79.4,-0.005,0
1634605599803,79.6,-0.012,0
1634605600003,79.8,-0.018,0
1634605600203,80.0,-0.021,0
1634605600403,80.2,-0.019,0
1634605600603,80.4,-0.015,0
1634605600803,80.6,-0.01,0
1634605601003,80.8,-0.008,0
1634605601203,81.0,-0.007,0
1634605601403,81.2,-0.004,0
1634605601603,81.4,0.003,0
1634605601803,81.6,0.011,0
1634605602003,81.8,0.015,0
1634605602203,82.0,0.012,0
1634605602403,82.2,0.007,0
1634605602603,82.4,0.005,0
1634605602803,82.6,0.011,0
1634605603003,82.8,0.021,0
1634605603203,83.0,0.027,0
1634605603403,83.2,0.023,0
1634605603603,83.4,0.012,0
1634605603803,83.6,-0.001,0
1634605604003,83.8,-0.007,0
1634605604203,84.0,-0.005,0
1634605604403,84.2,0.005,0
1634605604603,84.4,0.018,0
1634605604803,84.6,0.027,0
1634605605003,84.8,0.027,0
1634605605203,85.0,0.019,0
1634605605403,85.2,0.007,0
1634605605603,85.4,-0.005,0
1634605605803,85.6,-0.012,0
1634605606003,85.8,-0.016,0
1634605606203,86.0,-0.019,0
1634605606403,86.2,-0.022,0
1634605606603,86.4,-0.026,0
1634605606803,86.6,-0.026,0
1634605607003,86.8,-0.025,0
1634605607203,87.0,-0.023,0
1634605607403,87.2,-0.019,0
1634605607603,87.4,-0.014,0
1634605607803,87.6,-0.007,0
1634605608003,87.8,-0.002,0
1634605608203,88.0,-0.002,0
1634605608403,88.2,-0.006,0
1634605608603,88.4,-0.01,0
1634605608803,88.6,-0.009,0
1634605609003,88.8,-0.003,0
1634605609203,89.0,0.001,0
1634605609403,89.2,-0.0,0
1634605609603,89.4,-0.007,0
1634605609803,89.6,-0.013,0
1634605610003,89.8,-0.014,0
1634605610203,90.0,-0.01,0
1634605610403,90.2,-0.004,0
1634605610603,90.4,0.003,0
1634605610803,90.6,0.007,0
1634605611003,90.8,0.009,0
1634605611203,91.0,0.007,0
1634605611403,91.2,0.004,0
1634605611603,91.4,0.0,0
1634605611803,91.6,-0.001,0
1634605612003,91.8,0.002,0
1634605612203,92.0,0.007,0
1634605612403,92.2,0.013,0
1634605612603,92.4,0.018,0
1634605612803,92.6,0.02,0
1634605613003,92.8,0.017,0
1634605613203,93.0,0.009,0
1634605613403,93.2,-0.002,0
1634605613603,93.4,-0.013,0
1634605613803,93.6,-0.02,0
1634605614003,93.8,-0.023,0
1634605614203,94.0,-0.022,0
1634605614403,94.2,-0.02,0
1634605614603,94.4,-0.018,0
1634605614803,94.6,-0.014,0
1634605615003,94.8,-0.01,0
1634605615203,95.0,-0.008,0
1634605615403,95.2,-0.009,0
1634605615603,95.4,-0.013,0
1634605615803,95.6,-0.014,0
1634605616003,95.8,-0.012,0
1634605616203,96.0,-0.008,0
1634605616403,96.2,-0.005,0
1634605616603,96.4,-0.002,0
1634605616803,96.6,0.001,0
1634605617003,96.8,0.007,0
1634605617203,97.0,0.013,0
1634605617403,97.2,0.018,0
1634605617603,97.4,0.021,0
1634605617803,97.6,0.025,0
1634605618003,97.8,0.031,0
1634605618203,98.0,0.036,0
1634605618403,98.2,0.038,0
1634605618603,98.4,0.034,0
1634605618803,98.6,0.025,0
1634605619003,98.8,0.014,0
1634605619203,99.0,0.003,0
1634605619403,99.2,-0.009,0
1634605619603,99.4,-0.018,0
1634605619803,99.6,-0.024,0
1634605620003,99.8,-0.026,0
1634605620203,100.0,-0.024,0
1634605620403,100.2,-0.022,0
1634605620603,100.4,-0.021,0
1634605620803,100.6,-0.02,0
1634605621003,100.8,-0.019,0
1634605621203,101.0,-0.016,0
1634605621403,101.2,-0.012,0
1634605621603,101.4,-0.008,0
1634605621803,101.6,-0.003,0
1634605622003,101.8,0.003,0
1634605622203,102.0,0.008,0
1634605622403,102.2,0.01,0
1634605622603,102.4,0.009,0
1634605622803,102.6,0.005,0
1634605623003,102.8,0.003,0
1634605623203,103.0,0.008,0
1634605623403,103.2,0.017,0
1634605623603,103.4,0.028,0
1634605623803,103.6,0.036,0
1634605624003,103.8,0.039,0
1634605624203,104.0,0.039,0
1634605624403,104.2,0.038,0
1634605624603,104.4,0.037,0
1634605624803,104.6,0.034,0
1634605625003,104.8,0.025,0
1634605625203,105.0,0.013,0
1634605625403,105.2,0.0,0
1634605625603,105.4,-0.008,0
1634605625803,105.6,-0.012,0
1634605626003,105.8,-0.013,0
1634605626203,106.0,-0.016,0
1634605626403,106.2,-0.022,0
1634605626603,106.4,-0.027,0
1634605626803,106.6,-0.028,0
1634605627003,106.8,-0.025,0
1634605627203,107.0,-0.022,0
1634605627403,107.2,-0.02,0
1634605627603,107.4,-0.02,0
1634605627803,107.6,-0.019,0
1634605628003,107.8,-0.018,0
1634605628203,108.0,-0.016,0
1634605628403,108.2,-0.014,0
1634605628603,108.4,-0.007,0
1634605628803,108.6,0.005,0
1634605629003,108.8,0.02,0
1634605629203,109.0,0.031,0
1634605629403,109.2,0.03,0
1634605629603,109.4,0.019,0
1634605629803,109.6,0.005,0
1634605630003,109.8,-0.004,0
1634605630203,110.0,-0.005,0
1634605630403,110.2,-0.002,0
1634605630603,110.4,0.002,0
1634605630803,110.6,0.005,0
1634605631003,110.8,0.008,0
1634605631203,111.0,0.011,0
1634605631403,111.2,0.014,0
1634605631603,111.4,0.017,0
1634605631803,111.6,0.021,0
1634605632003,111.8,0.027,0
1634605632203,112.0,0.033,0
1634605632403,112.2,0.035,0
1634605632603,112.4,0.033,0
1634605632803,112.6,0.025,0
1634605633003,112.8,0.016,0
1634605633203,113.0,0.007,0
1634605633403,113.2,-0.003,0
1634605633603,113.4,-0.015,0
1634605633803,113.6,-0.027,0
1634605634003,113.8,-0.035,0
1634605634203,114.0,-0.038,0
1634605634403,114.2,-0.035,0
1634605634603,114.4,-0.031,0
1634605634803,114.6,-0.03,0
1634605635003,114.8,-0.035,0
1634605635203,115.0,-0.043,0
1634605635403,115.2,-0.05,0
1634605635603,115.4,-0.051,0
1634605635803,115.6,-0.046,0
1634605636003,115.8,-0.035,0
1634605636203,116.0,-0.024,0
1634605636403,116.2,-0.016,0
1634605636603,116.4,-0.012,0
1634605636803,116.6,-0.008,0
1634605637003,116.8,-0.002,0
1634605637203,117.0,0.007,0
1634605637403,117.2,0.016,0
1634605637603,117.4,0.021,0
1634605637803,117.6,0.022,0
1634605638003,117.8,0.02,0
1634605638203,118.0,0.02,0
1634605638403,118.2,0.021,0
1634605638603,118.4,0.02,0
1634605638803,118.6,0.015,0
1634605639003,118.8,0.007,0
1634605639203,119.0,0.001,0
1634605639403,119.2,-0.001,0
1634605639603,119.4,0.001,0
1634605639803,119.6,0.004,0
1634605640003,119.8,0.005,0
1634605640203,120.0,0.003,0
1634605640403,120.2,-0.0,0
1634605640603,120.4,-0.004,0
1634605640803,120.6,-0.009,0
1634605641003,120.8,-0.014,0
1634605641203,121.0,-0.014,0
1634605641403,121.2,-0.009,0
1634605641603,121.4,0.003,0
1634605641803,121.6,0.015,0
1634605642003,121.8,0.022,0
1634605642203,122.0,0.02,0
1634605642403,122.2,0.012,0
1634605642603,122.4,0.003,0
1634605642803,122.6,-0.002,0
1634605643003,122.8,-0.005,0
1634605643203,123.0,-0.006,0
1634605643403,123.2,-0.006,0
1634605643603,123.4,-0.003,0
1634605643803,123.6,0.001,0
1634605644003,123.8,0.005,0
1634605644203,124.0,0.005,0
1634605644403,124.2,-0.0,0
1634605644603,124.4,-0.009,0
1634605644803,124.6,-0.016,0
1634605645003,124.8,-0.016,0
1634605645203,125.0,-0.009,0
1634605645403,125.2,0.003,0
1634605645603,125.4,0.015,0
1634605645803,125.6,0.023,0
1634605646003,125.8,0.024,0
1634605646203,126.0,0.019,0
1634605646403,126.2,0.01,0
1634605646603,126.4,0.002,0
1634605646803,126.6,0.0,0
1634605647003,126.8,0.004,0
1634605647203,127.0,0.012,0
1634605647403,127.2,0.019,0
1634605647603,127.4,0.023,0
1634605647803,127.6,0.024,0
1634605648003,127.8,0.023,0
1634605648203,128.0,0.02,0
1634605648403,128.2,0.015,0
1634605648603,128.4,0.008,0
1634605648803,128.6,-0.001,0
1634605649003,128.8,-0.009,0
1634605649203,129.0,-0.015,0
1634605649403,129.2,-0.019,0
1634605649603,129.4,-0.019,0
1634605649803,129.6,-0.018,0
1634605650003,129.8,-0.017,0
1634605650203,130.0,-0.017,0
1634605650403,130.2,-0.016,0
1634605650603,130.4,-0.015,0
1634605650803,130.6,-0.014,0
1634605651003,130.8,-0.014,0
1634605651203,131.0,-0.014,0
1634605651403,131.2,-0.014,0
1634605651603,131.4,-0.01,0
1634605651803,131.6,-0.004,0
1634605652003,131.8,0.002,0
1634605652203,132.0,0.007,0
1634605652403,132.2,0.01,0
1634605652603,132.4,0.013,0
1634605652803,132.6,0.015,0
1634605653003,132.8,0.016,0
1634605653203,133.0,0.015,0
1634605653403,133.2,0.014,0
1634605653603,133.4,0.017,0
1634605653803,133.6,0.024,0
1634605654003,133.8,0.031,0
1634605654203,134.0,0.032,0
1634605654403,134.2,0.026,0
1634605654603,134.4,0.017,0
1634605654803,134.6,0.011,0
1634605655003,134.8,0.011,0
1634605655203,135.0,0.013,0
1634605655403,135.2,0.014,0
1634605655603,135.4,0.013,0
1634605655803,135.6,0.013,0
1634605656003,135.8,0.014,0
1634605656203,136.0,0.013,0
1634605656403,136.2,0.004,0
1634605656603,136.4,-0.013,0
1634605656803,136.6,-0.031,0
1634605657003,136.8,-0.041,0
1634605657203,137.0,-0.042,0
1634605657403,137.2,-0.036,0
1634605657603,137.4,-0.03,0
1634605657803,137.6,-0.026,0
1634605658003,137.8,-0.024,0
1634605658203,138.0,-0.023,0
1634605658403,138.2,-0.022,0
1634605658603,138.4,-0.02,0
1634605658803,138.6,-0.016,0
1634605659003,138.8,-0.01,0
1634605659203,139.0,-0.005,0
1634605659403,139.2,-0.004,0
1634605659603,139.4,-0.009,0
1634605659803,139.6,-0.016,0
1634605660003,139.8,-0.021,0
1634605660203,140.0,-0.021,0
1634605660403,140.2,-0.018,0
1634605660603,140.4,-0.014,0
1634605660803,140.6,-0.009,0
1634605661003,140.8,-0.001,0
1634605661203,141.0,0.008,0
1634605661403,141.2,0.017,0
1634605661603,141.4,0.021,0
1634605661803,141.6,0.022,0
1634605662003,141.8,0.022,0
1634605662203,142.0,0.021,0
1634605662403,142.2,0.019,0
1634605662603,142.4,0.015,0
1634605662803,142.6,0.011,0
1634605663003,142.8,0.011,0
1634605663203,143.0,0.015,0
1634605663403,143.2,0.019,0
1634605663603,143.4,0.018,0
1634605663803,143.6,0.012,0
1634605664003,143.8,0.004,0
1634605664203,144.0,-0.004,0
1634605664403,144.2,-0.009,0
1634605664603,144.4,-0.013,0
1634605664803,144.6,-0.018,0
1634605665003,144.8,-0.022,0
1634605665203,145.0,-0.024,0
1634605665403,145.2,-0.023,0
1634605665603,145.4,-0.02,0
1634605665803,145.6,-0.015,0
1634605666003,145.8,-0.009,0
1634605666203,146.0,-0.003,0
1634605666403,146.2,0.001,0
1634605666603,146.4,-0.001,0
1634605666803,146.6,-0.006,0
1634605667003,146.8,-0.009,0
1634605667203,147.0,-0.006,0
1634605667403,147.2,0.0,0
1634605667603,147.4,0.005,0
1634605667803,147.6,0.006,0
1634605668003,147.8,0.004,0
1634605668203,148.0,0.005,0
1634605668403,148.2,0.01,0
1634605668603,148.4,0.016,0
1634605668803,148.6,0.019,0
1634605669003,148.8,0.017,0
1634605669203,149.0,0.013,0
1634605669403,149.2,0.01,0
1634605669603,149.4,0.009,0
1634605669803,149.6,0.006,0
1634605670003,149.8,-0.0,0
1634605670203,150.0,-0.008,0
1634605670403,150.2,-0.015,0
1634605670603,150.4,-0.018,0
1634605670803,150.6,-0.017,0
1634605671003,150.8,-0.012,0
1634605671203,151.0,-0.004,0
1634605671403,151.2,0.006,0
1634605671603,151.4,0.015,0
1634605671803,151.6,0.017,0
1634605672003,151.8,0.012,0
1634605672203,152.0,0.003,0
1634605672403,152.2,-0.002,0
1634605672603,152.4,0.002,0
1634605672803,152.6,0.013,0
1634605673003,152.8,0.022,0
1634605673203,153.0,0.022,0
1634605673403,153.2,0.012,0
1634605673603,153.4,-0.001,0
1634605673803,153.6,-0.011,0
1634605674003,153.8,-0.013,0
1634605674203,154.0,-0.011,0
1634605674403,154.2,-0.01,0
1634605674603,154.4,-0.011,0
1634605674803,154.6,-0.012,0
1634605675003,154.8,-0.01,0
1634605675203,155.0,-0.005,0
1634605675403,155.2,0.001,0
1634605675603,155.4,0.007,0
1634605675803,155.6,0.014,0
1634605676003,155.8,0.021,0
1634605676203,156.0,0.027,0
1634605676403,156.2,0.028,0
1634605676603,156.4,0.024,0
1634605676803,156.6,0.017,0
1634605677003,156.8,0.014,0
1634605677203,157.0,0.016,0
1634605677403,157.2,0.021,0
1634605677603,157.4,0.021,0
1634605677803,157.6,0.013,0
1634605678003,157.8,0.002,0
1634605678203,158.0,-0.007,0
1634605678403,158.2,-0.011,0
1634605678603,158.4,-0.01,0
1634605678803,158.6,-0.009,0
1634605679003,158.8,-0.007,0
1634605679203,159.0,-0.005,0
1634605679403,159.2,-0.001,0
1634605679603,159.4,0.002,0
1634605679803,159.6,0.001,0
1634605680003,159.8,-0.003,0
1634605680203,160.0,-0.008,0
1634605680403,160.2,-0.011,0
1634605680603,160.4,-0.01,0
1634605680803,160.6,-0.007,0
1634605681003,160.8,-0.007,0
1634605681203,161.0,-0.008,0
1634605681403,161.2,-0.01,0
1634605681603,161.4,-0.008,0
1634605681803,161.6,-0.002,0
1634605682003,161.8,0.006,0
1634605682203,162.0,0.014,0
1634605682403,162.2,0.018,0
1634605682603,162.4,0.014,0
1634605682803,162.6,0.003,0
1634605683003,162.8,-0.009,0
1634605683203,163.0,-0.018,0
1634605683403,163.2,-0.021,0
1634605683603,163.4,-0.018,0
1634605683803,163.6,-0.013,0
1634605684003,163.8,-0.01,0
1634605684203,164.0,-0.01,0
1634605684403,164.2,-0.011,0
1634605684603,164.4,-0.012,0
1634605684803,164.6,-0.011,0
1634605685003,164.8,-0.008,0
1634605685203,165.0,-0.006,0
1634605685403,165.2,-0.009,0
1634605685603,165.4,-0.015,0
1634605685803,165.6,-0.021,0
1634605686003,165.8,-0.024,0
1634605686203,166.0,-0.021,0
1634605686403,166.2,-0.015,0
1634605686603,166.4,-0.006,0
1634605686803,166.6,0.003,0
1634605687003,166.8,0.011,0
1634605687203,167.0,0.016,0
1634605687403,167.2,0.018,0
1634605687603,167.4,0.015,0
1634605687803,167.6,0.008,0
1634605688003,167.8,0.001,0
1634605688203,168.0,-0.004,0
1634605688403,168.2,-0.004,0
1634605688603,168.4,-0.003,0
1634605688803,168.6,-0.004,0
