timestamp_ms,t_s,z_m,wake_label
1634330223604,103.4,0.005,0
1634330223804,103.6,-0.002,0
1634330224004,103.8,-0.007,0
1634330224204,104.0,-0.01,0
1634330224404,104.2,-0.008,0
1634330224604,104.4,-0.004,0
1634330224804,104.6,0.001,0
1634330225004,104.8,0.004,0
1634330225204,105.0,0.004,0
1634330225404,105.2,0.001,0
1634330225604,105.4,-0.002,0
1634330225804,105.6,-0.003,0
1634330226004,105.8,-0.001,0
1634330226204,106.0,0.002,0
1634330226404,106.2,0.003,0
1634330226604,106.4,0.001,0
1634330226804,106.6,-0.005,0
1634330227004,106.8,-0.011,0
1634330227204,107.0,-0.015,0
1634330227404,107.2,-0.015,0
1634330227604,107.4,-0.012,0
1634330227804,107.6,-0.008,0
1634330228004,107.8,-0.003,0
1634330228204,108.0,0.001,0
1634330228404,108.2,0.004,0
1634330228604,108.4,0.005,0
1634330228804,108.6,0.004,0
1634330229004,108.8,0.0,0
1634330229204,109.0,-0.003,0
1634330229404,109.2,-0.005,0
1634330229604,109.4,-0.004,0
1634330229804,109.6,-0.003,0
1634330230004,109.8,-0.003,0
1634330230204,110.0,-0.004,0
1634330230404,110.2,-0.003,0
1634330230604,110.4,-0.001,0
1634330230804,110.6,0.002,0
1634330231004,110.8,0.002,0
1634330231204,111.0,-0.001,0
1634330231404,111.2,-0.007,0
1634330231604,111.4,-0.012,0
1634330231804,111.6,-0.016,0
1634330232004,111.8,-0.018,0
1634330232204,112.0,-0.019,0
1634330232404,112.2,-0.019,0
1634330232604,112.4,-0.019,0
1634330232804,112.6,-0.017,0
1634330233004,112.8,-0.012,0
1634330233204,113.0,-0.006,0
1634330233404,113.2,0.001,0
1634330233604,113.4,0.006,0
1634330233804,113.6,0.007,0
1634330234004,113.8,0.005,0
1634330234204,114.0,0.001,0
1634330234404,114.2,-0.004,0
1634330234604,114.4,-0.007,0
1634330234804,114.6,-0.009,0
1634330235004,114.8,-0.01,0
1634330235204,115.0,-0.011,0
1634330235404,115.2,-0.011,0
1634330235604,115.4,-0.011,0
1634330235804,115.6,-0.009,0
1634330236004,115.8,-0.006,0
1634330236204,116.0,-0.004,0
1634330236404,116.2,-0.001,0
1634330236604,116.4,0.001,0
1634330236804,116.6,0.003,0
1634330237004,116.8,0.004,0
1634330237204,117.0,0.004,0
1634330237404,117.2,0.0,0
1634330237604,117.4,-0.003,0
1634330237804,117.6,-0.006,0
1634330238004,117.8,-0.004,0
1634330238204,118.0,0.003,0
1634330238404,118.2,0.01,0
1634330238604,118.4,0.017,0
1634330238804,118.6,0.02,0
1634330239004,118.8,0.018,0
1634330239204,119.0,0.013,0
1634330239404,119.2,0.006,0
1634330239604,119.4,0.002,0
1634330239804,119.6,-0.0,0
1634330240004,119.8,0.001,0
1634330240204,120.0,0.002,0
1634330240404,120.2,0.002,0
1634330240604,120.4,-0.002,0
1634330240804,120.6,-0.006,0
1634330241004,120.8,-0.008,0
1634330241204,121.0,-0.006,0
1634330241404,121.2,-0.0,0
1634330241604,121.4,0.007,0
1634330241804,121.6,0.013,0
1634330242004,121.8,0.015,0
1634330242204,122.0,0.015,0
1634330242404,122.2,0.011,0
1634330242604,122.4,0.006,0
1634330242804,122.6,0.002,0
1634330243004,122.8,-0.001,0
1634330243204,123.0,-0.003,0
1634330243404,123.2,-0.003,0
1634330243604,123.4,-0.003,0
1634330243804,123.6,-0.002,0
1634330244004,123.8,-0.002,0
1634330244204,124.0,-0.003,0
1634330244404,124.2,-0.005,0
1634330244604,124.4,-0.005,0
1634330244804,124.6,-0.003,0
1634330245004,124.8,0.003,0
1634330245204,125.0,0.01,0
1634330245404,125.2,0.015,0
1634330245604,125.4,0.014,0
1634330245804,125.6,0.01,0
1634330246004,125.8,0.006,0
1634330246204,126.0,0.005,0
1634330246404,126.2,0.008,0
1634330246604,126.4,0.012,0
1634330246804,126.6,0.014,0
1634330247004,126.8,0.013,0
1634330247204,127.0,0.011,0
1634330247404,127.2,0.008,0
1634330247604,127.4,0.004,0
1634330247804,127.6,-0.002,0
1634330248004,127.8,-0.008,0
1634330248204,128.0,-0.01,0
1634330248404,128.2,-0.008,0
1634330248604,128.4,-0.001,0
1634330248804,128.6,0.007,0
1634330249004,128.8,0.014,0
1634330249204,129.0,0.018,0
1634330249404,129.2,0.02,0
1634330249604,129.4,0.02,0
1634330249804,129.6,0.018,0
1634330250004,129.8,0.014,0
1634330250204,130.0,0.009,0
1634330250404,130.2,0.004,0
1634330250604,130.4,-0.001,0
1634330250804,130.6,-0.003,0
1634330251004,130.8,-0.005,0
1634330251204,131.0,-0.004,0
1634330251404,131.2,-0.002,0
1634330251604,131.4,0.001,0
1634330251804,131.6,0.005,0
1634330252004,131.8,0.007,0
1634330252204,132.0,0.006,0
1634330252404,132.2,0.003,0
1634330252604,132.4,-0.003,0
1634330252804,132.6,-0.011,0
1634330253004,132.8,-0.019,0
1634330253204,133.0,-0.027,0
1634330253404,133.2,-0.032,0
1634330253604,133.4,-0.031,0
1634330253804,133.6,-0.024,0
1634330254004,133.8,-0.013,0
1634330254204,134.0,-0.003,0
1634330254404,134.2,0.001,0
1634330254604,134.4,0.001,0
1634330254804,134.6,-0.002,0
1634330255004,134.8,-0.004,0
1634330255204,135.0,-0.002,0
1634330255404,135.2,0.002,0
1634330255604,135.4,0.005,0
1634330255804,135.6,0.004,0
1634330256004,135.8,0.002,0
1634330256204,136.0,-0.001,0
1634330256404,136.2,-0.004,0
1634330256604,136.4,-0.007,0
1634330256804,136.6,-0.011,0
1634330257004,136.8,-0.014,0
1634330257204,137.0,-0.015,0
1634330257404,137.2,-0.014,0
1634330257604,137.4,-0.012,0
1634330257804,137.6,-0.009,0
1634330258004,137.8,-0.007,0
1634330258204,138.0,-0.007,0
1634330258404,138.2,-0.007,0
1634330258604,138.4,-0.007,0
1634330258804,138.6,-0.005,0
1634330259004,138.8,-0.001,0
1634330259204,139.0,0.001,0
1634330259404,139.2,0.001,0
1634330259604,139.4,-0.004,0
1634330259804,139.6,-0.011,0
1634330260004,139.8,-0.017,0
1634330260204,140.0,-0.02,0
1634330260404,140.2,-0.018,0
1634330260604,140.4,-0.013,0
1634330260804,140.6,-0.007,0
1634330261004,140.8,-0.002,0
1634330261204,141.0,0.003,0
1634330261404,141.2,0.007,0
1634330261604,141.4,0.01,0
1634330261804,141.6,0.01,0
1634330262004,141.8,0.007,0
1634330262204,142.0,0.002,0
1634330262404,142.2,-0.004,0
1634330262604,142.4,-0.008,0
1634330262804,142.6,-0.008,0
1634330263004,142.8,-0.005,0
1634330263204,143.0,-0.001,0
1634330263404,143.2,0.002,0
1634330263604,143.4,0.003,0
1634330263804,143.6,0.002,0
1634330264004,143.8,0.004,0
1634330264204,144.0,0.008,0
1634330264404,144.2,0.013,0
1634330264604,144.4,0.016,0
1634330264804,144.6,0.015,0
1634330265004,144.8,0.01,0
1634330265204,145.0,0.005,0
1634330265404,145.2,0.0,0
1634330265604,145.4,-0.001,0
1634330265804,145.6,0.001,0
1634330266004,145.8,0.004,0
1634330266204,146.0,0.006,0
1634330266404,146.2,0.008,0
1634330266604,146.4,0.01,0
1634330266804,146.6,0.012,0
1634330267004,146.8,0.012,0
1634330267204,147.0,0.011,0
1634330267404,147.2,0.007,0
1634330267604,147.4,0.003,0
1634330267804,147.6,-0.001,0
1634330268004,147.8,-0.001,0
1634330268204,148.0,0.001,0
1634330268404,148.2,0.003,0
1634330268604,148.4,0.004,0
1634330268804,148.6,0.002,0
1634330269004,148.8,0.001,0
1634330269204,149.0,0.002,0
1634330269404,149.2,0.005,0
1634330269604,149.4,0.008,0
1634330269804,149.6,0.008,0
1634330270004,149.8,0.005,0
1634330270204,150.0,-0.0,0
1634330270404,150.2,-0.004,0
1634330270604,150.4,-0.005,0
1634330270804,150.6,-0.002,0
1634330271004,150.8,0.003,0
1634330271204,151.0,0.01,0
1634330271404,151.2,0.014,0
1634330271604,151.4,0.014,0
1634330271804,151.6,0.011,0
1634330272004,151.8,0.005,0
1634330272204,152.0,-0.0,0
1634330272404,152.2,-0.002,0
1634330272604,152.4,-0.0,0
1634330272804,152.6,0.003,0
1634330273004,152.8,0.007,0
1634330273204,153.0,0.01,0
1634330273404,153.2,0.013,0
1634330273604,153.4,0.012,0
1634330273804,153.6,0.009,0
1634330274004,153.8,0.004,0
1634330274204,154.0,0.001,0
1634330274404,154.2,0.001,0
1634330274604,154.4,0.004,0
1634330274804,154.6,0.005,0
1634330275004,154.8,0.005,0
1634330275204,155.0,0.001,0
1634330275404,155.2,-0.002,0
1634330275604,155.4,-0.004,0
1634330275804,155.6,-0.002,0
1634330276004,155.8,0.002,0
1634330276204,156.0,0.005,0
1634330276404,156.2,0.006,0
1634330276604,156.4,0.004,0
1634330276804,156.6,0.001,0
1634330277004,156.8,-0.003,0
1634330277204,157.0,-0.005,0
1634330277404,157.2,-0.006,0
1634330277604,157.4,-0.008,0
1634330277804,157.6,-0.01,0
1634330278004,157.8,-0.013,0
1634330278204,158.0,-0.014,0
1634330278404,158.2,-0.013,0
1634330278604,158.4,-0.012,0
1634330278804,158.6,-0.011,0
1634330279004,158.8,-0.013,0
1634330279204,159.0,-0.014,0
1634330279404,159.2,-0.013,0
1634330279604,159.4,-0.011,0
1634330279804,159.6,-0.008,0
1634330280004,159.8,-0.006,0
1634330280204,160.0,-0.006,0
1634330280404,160.2,-0.006,0
1634330280604,160.4,-0.006,0
1634330280804,160.6,-0.005,0
1634330281004,160.8,-0.004,0
1634330281204,161.0,-0.004,0
1634330281404,161.2,-0.003,0
1634330281604,161.4,-0.001,0
1634330281804,161.6,0.002,0
1634330282004,161.8,0.006,0
1634330282204,162.0,0.01,0
1634330282404,162.2,0.012,0
1634330282604,162.4,0.013,0
1634330282804,162.6,0.01,0
1634330283004,162.8,0.007,0
1634330283204,163.0,0.004,0
1634330283404,163.2,0.003,0
1634330283604,163.4,0.002,0
1634330283804,163.6,-0.003,0
1634330284004,163.8,-0.011,0
1634330284204,164.0,-0.02,0
1634330284404,164.2,-0.027,0
1634330284604,164.4,-0.028,0
1634330284804,164.6,-0.024,0
1634330285004,164.8,-0.017,0
1634330285204,165.0,-0.01,0
1634330285404,165.2,-0.006,0
1634330285604,165.4,-0.004,0
1634330285804,165.6,-0.004,0
1634330286004,165.8,-0.005,0
1634330286204,166.0,-0.005,0
1634330286404,166.2,-0.004,0
1634330286604,166.4,-0.003,0
1634330286804,166.6,-0.001,0
1634330287004,166.8,-0.002,0
1634330287204,167.0,-0.004,0
1634330287404,167.2,-0.008,0
1634330287604,167.4,-0.009,0
1634330287804,167.6,-0.006,0
1634330288004,167.8,-0.002,0
1634330288204,168.0,0.003,0
1634330288404,168.2,0.005,0
1634330288604,168.4,0.005,0
1634330288804,168.6,0.005,0
1634330289004,168.8,0.004,0
1634330289204,169.0,0.003,0
